candidate_id,bindingdb_monomer_id,standardized_smiles,standardized_inchikey,generic_murcko_scaffold_smiles,doi,pmid,sealed_exact_ki_measurement_count,prior_exact_structure_overlap,model_selection_generic_scaffold_overlap,primary_evidence_review_status,intake_status,quarantine_reasons
BDB-50152087,50152087,CNc1nc(-n2cc(-c3nc4ccccc4o3)cn2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,FSXCOMFDJBNLDD-XZHXJBAPSA-N,C1CCC2CC(C3CCC(C4CCC5CCC(C6CCCC6)C5C4)C3)CC2C1,10.1021/jm049682h,15341491,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50152091,50152091,OC[C@H]1OC(n2cnc3c(NCc4cccc(I)c4)nc(-n4cc(-c5nccc6ccccc56)cn4)nc32)[C@H](O)[C@@H]1O,FIQBKQNBKDSJOA-PSNVSEBLSA-N,C1CCC(CCC2CC(C3CCC(C4CCCC5CCCCC54)C3)CC3C(C4CCCC4)CCC23)CC1,10.1021/jm049682h,15341491,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50152092,50152092,COc1ccc(-c2cnn(-c3nc(NCc4cccc(I)c4)c4ncn(C5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)c2)cc1,LHHKPNOHZCRPQI-CUVLRLMBSA-N,C1CCC(CCC2CC(C3CCC(C4CCCCC4)C3)CC3C(C4CCCC4)CCC23)CC1,10.1021/jm049682h,15341491,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50152231,50152231,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)cc2nc(-c3ccco3)nn12,LFRLPQNSZFWXSR-UHFFFAOYSA-N,C1CCC(C2CCC(CCCC3CCC4CC(C5CCCC5)CC4C3)CC2)CC1,10.1016/j.bmcl.2008.11.075,19109019,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50152233,50152233,CN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,AYDUITGMILRLFK-UHFFFAOYSA-N,C1CCC(C2CCC(CCCC3CCC4CC(C5CCCC5)CC4C3)CC2)CC1,10.1016/j.bmcl.2008.11.075,19109019,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50152234,50152234,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,NJQVZARFMYPNOT-UHFFFAOYSA-N,C1CCC(C2CCC(CCCC3CCC4CC(C5CCCC5)CC4C3)CC2)CC1,10.1021/acs.jmedchem.6b00653,27312113,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50152237,50152237,Nc1nc(NCCCN2CCN(c3ccccc3)CC2)nc2nc(-c3ccco3)nn12,ATLUGIZVRICDDK-UHFFFAOYSA-N,C1CCC(C2CCC(CCCCC3CCC4CC(C5CCCC5)CC4C3)CC2)CC1,10.1021/acs.jmedchem.6b00653,27312113,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50153337,50153337,COc1ccc(CCNC(N)=Nc2nc(C)cc(C)n2)cc1,BVHXEVOLFSFPCB-UHFFFAOYSA-N,C1CCC(CCCCCC2CCCCC2)CC1,10.1021/jm100240h,20405927,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50156616,50156616,Nc1nc(N2CCN3C[C@@H](COc4cccc(F)c4)CC[C@H]3C2)nc2nc(-c3ccco3)nn12,FARQWWRBQXFTDH-RDJZCZTQSA-N,C1CCC(CCC2CCC3CC(C4CCC5CC(C6CCCC6)CC5C4)CCC3C2)CC1,10.1021/jm701594y,18637670,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157653,50157653,O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)C1CC1,HMOYOBUDEWMPCL-UHFFFAOYSA-N,CC(CC1CC(C2CCCCC2)CC(C2CCCCC2)C1)C1CC1,10.1021/jm049448r,15588088,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157656,50157656,CCC(C)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,OWPSSUJQRJLQHE-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCCCC3)C2)CC1,10.1021/jm049448r,15588088,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157657,50157657,O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCC1,JIIIIMMXDNQSGZ-UHFFFAOYSA-N,CC(CC1CC(C2CCCCC2)CC(C2CCCCC2)C1)C1CCCC1,10.1021/jm049448r,15588088,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157658,50157658,CC(C)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,ONJOWWUQGQUDTK-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCCCC3)C2)CC1,10.1021/jm049448r,15588088,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157659,50157659,CCCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,UBJLQDSZSYHXLE-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCCCC3)C2)CC1,10.1021/jm049448r|10.1021/jm100843z,15588088|21186795,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157662,50157662,O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CC1,UOAGLWXCVMDEEN-UHFFFAOYSA-N,CC(CC1CC(C2CCCCC2)CC(C2CCCCC2)C1)C1CC1,10.1021/jm049448r,15588088,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157663,50157663,CCC(=O)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,AZXIPRTZIQWIHR-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCCCC3)C2)CC1,10.1021/jm049448r|10.1021/jm100843z,15588088|21186795,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157664,50157664,O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCCC1,IBKAQSVTVQTIDD-UHFFFAOYSA-N,CC(CC1CC(C2CCCCC2)CC(C2CCCCC2)C1)C1CCCCC1,10.1021/jm049448r,15588088,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157665,50157665,CC(C)CC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,LUPWFOJGRCESTC-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCCCC3)C2)CC1,10.1021/jm049448r,15588088,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157666,50157666,O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCC1,YWUOMRGHKANFJN-UHFFFAOYSA-N,CC(CC1CC(C2CCCCC2)CC(C2CCCCC2)C1)C1CCC1,10.1021/jm049448r,15588088,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157669,50157669,O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)C1CCCC1,NVVQQBAOOOCQIE-UHFFFAOYSA-N,CC(CC1CC(C2CCCCC2)CC(C2CCCCC2)C1)C1CCCC1,10.1021/jm100843z,21186795,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157671,50157671,CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,ZMYSFVQFZFGCMP-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCCCC3)C2)CC1,10.1021/jm049448r,15588088,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157672,50157672,CCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,GFLZXPLJINFGKI-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCCCC3)C2)CC1,10.1021/jm049448r|10.1021/jm100843z,15588088|21186795,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50157676,50157676,CC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,ZFBASLSZDCISGS-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCCCC3)C2)CC1,10.1016/j.ejmech.2012.11.010|10.1021/jm049448r|10.1021/jm100843z,15588088|21186795|23231967,3,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50158768,50158768,CC(C)CCn1cc2c(nc(NC(=O)CCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,KPOHELAVENUFLP-UHFFFAOYSA-N,C1CCC(C2CC3CCC4CCCC4C3C2)C1,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50158782,50158782,CC(C)(C)OC(=O)NCCCC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,WPRTUYQAOVQLSK-UHFFFAOYSA-N,C1CCC(CCC2CC3CCC4CC(C5CCCC5)CC4C3C2)CC1,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50159488,50159488,CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3ccccc32)N1,NYHLRBMDXQBOIB-UHFFFAOYSA-N,C1CCC(C2CCCC3CC4CCCCC4C32)C1,10.1021/acs.jmedchem.9b01340,31557025,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50159713,50159713,CC(O)(C#Cc1cn2nc(-c3ccco3)nc2c(N)n1)Cc1ccncc1,IRZFDSHKKISFHN-UHFFFAOYSA-N,C1CCC(CCCCC2CCC3CC(C4CCCC4)CC3C2)CC1,10.1021/jm701594y,18637670,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50159960,50159960,CCCn1c(=O)c2[nH]c(-c3ccc(OCc4nc(-c5cccc(Cl)c5)no4)cc3)nc2n(CCC)c1=O,UIFULPIWDUCSCB-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCC4CCC(C5CCCCC5)C4)CC3)CC2C1,10.1016/j.bmcl.2004.11.044,15664822,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50159968,50159968,CCCn1c(=O)c2[nH]c(-c3ccc(OCc4noc(-c5ccc(C(F)(F)F)cc5)n4)cc3)nc2n(CCC)c1=O,SEEWEGGTAWVJKR-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCC4CCC(C5CCCCC5)C4)CC3)CC2C1,10.1016/j.bmcl.2004.11.044,15664822,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50159970,50159970,CCCn1c(=O)c2[nH]c(-c3ccc(OCc4noc(-c5ccccc5OC)n4)cc3)nc2n(CCC)c1=O,JNJWKLSCJORTLT-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCC4CCC(C5CCCCC5)C4)CC3)CC2C1,10.1016/j.bmcl.2004.11.044,15664822,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50159972,50159972,CCCn1c(=O)c2[nH]c(-c3ccc(OCc4noc(-c5ccc(C)cc5)n4)cc3)nc2n(CCC)c1=O,MTTFKOZHQXOLAS-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCC4CCC(C5CCCCC5)C4)CC3)CC2C1,10.1016/j.bmcl.2004.11.044,15664822,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50159981,50159981,CCCn1c(=O)c2[nH]c(-c3ccc(OCc4nc(-c5ccccc5C(F)(F)F)no4)cc3)nc2n(CCC)c1=O,RZLNRVRBNKCEQR-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCC4CCC(C5CCCCC5)C4)CC3)CC2C1,10.1016/j.bmcl.2004.11.044,15664822,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50161341,50161341,CC(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccc(Br)o3)c1C2,JVGSJLSEXDJERU-UHFFFAOYSA-N,C1CCC2C(C1)CC1C(C3CCCC3)CCCC21,10.1021/jm701594y,18637670,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163004,50163004,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC4CC4c4ccccc4)nc(Cl)nc31)[C@H](O)[C@@H]2O,VAIQCVDAELUCHP-AGUANMGMSA-N,C1CCC(C2CC2CC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1016/j.bmcl.2008.04.001,18424135,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163006,50163006,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(Cl)ccc4OCc4ccccc4)nc(Cl)nc31)[C@H](O)[C@@H]2O,DGZKRHKJMSCQBD-PFBLAMEFSA-N,C1CCC(CCC2CCCCC2CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1021/jm049580r,15771421,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163008,50163008,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(Cl)ccc4OCC(N)=O)nc(Cl)nc31)[C@H](O)[C@@H]2O,ZWRNXJPEIGVJQX-DYBQNUGTSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1021/jm049580r,15771421,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163010,50163010,OC[C@H]1O[C@@H](n2cnc3c(NC4CC4c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,GAIXIJBBHRACLL-UIKOTCIDSA-N,C1CCC(C2CC2CC2CCCC3C(C4CCCC4)CCC23)CC1,10.1021/jm049580r|10.1021/jm300087j,15771421|22468757,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163014,50163014,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(OC)ccc4OC)nc(Cl)nc31)[C@H](O)[C@@H]2O,ABUUWIZJEMSEFP-KYOARWNFSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1016/j.bmcl.2008.04.001,18424135,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163016,50163016,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(Cl)ccc4OC)nc(Cl)nc31)[C@H](O)[C@@H]2O,SDIFQMIJZMPOMA-QNEDUEMWSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1016/j.bmc.2008.08.007|10.1021/jm049580r,15771421|18752961,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163019,50163019,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(I)ccc4Cl)nc(Cl)nc31)[C@H](O)[C@@H]2O,XZCOZCPAEZROHY-WRQNOASSSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1021/jm049580r,15771421,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163020,50163020,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,GAYWHRPOIWFKIF-DDDALXFXSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1016/j.bmc.2008.08.007|10.1016/j.bmcl.2008.04.001|10.1021/jm049580r|10.1021/jm300087j|10.1021/jm300396n,15771421|18424135|18752961|22468757|22559880,5,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163025,50163025,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Br)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,HYFDTLBXWNFVQO-KZOVSVDNSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1016/j.bmcl.2008.04.001|10.1021/jm049580r,15771421|18424135,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163026,50163026,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4ccc(N)c(I)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,QCQJRAODDRNEQU-OQVYSTTDSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1021/jm049580r,15771421,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163027,50163027,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(SC)nc31)[C@H](O)[C@@H]2O,TUKMYFNCYLCVRZ-YIVQXCEWSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1016/j.bmcl.2008.04.001,18424135,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163029,50163029,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(I)ccc4OC)nc(Cl)nc31)[C@H](O)[C@@H]2O,IQHJAUYJWIFZFF-MAUXMWESSA-N,C1CCC(CCC2CCCC3C2CCC3C2CCC3CC32)CC1,10.1021/jm049580r,15771421,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50163031,50163031,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCC(c4ccccc4)c4ccccc4)nc(Cl)nc31)[C@H](O)[C@@H]2O,GSEPPCKOQUMRLH-ISRHKJNMSA-N,C1CCC(C(CCC2CCCC3C2CCC3C2CCC3CC32)C2CCCCC2)CC1,10.1016/j.bmcl.2008.04.001|10.1021/jm049580r,15771421|18424135,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50165052,50165052,Nc1nc(-c2ccco2)c2ncn(CCCc3ccccc3)c2n1,KUBCULDZDHDDSR-UHFFFAOYSA-N,C1CCC(CCCC2CCC3C(C4CCCC4)CCCC23)CC1,10.1016/j.bmcl.2005.02.031,15808481,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50165053,50165053,Nc1nc(-c2ccco2)c2ncn(Cc3ccc4ccccc4c3)c2n1,CRXZFUDMLLQMOR-UHFFFAOYSA-N,C1CCC2CC(CC3CCC4C(C5CCCC5)CCCC34)CCC2C1,10.1016/j.bmcl.2005.02.031,15808481,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50165054,50165054,Nc1nc(-c2ccco2)c2ncn(-c3ccccc3)c2n1,VEZSQJIGMFDZRT-UHFFFAOYSA-N,C1CCC(C2CCC3C(C4CCCC4)CCCC23)CC1,10.1016/j.bmcl.2005.02.031,15808481,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50165059,50165059,Nc1nc(-c2ccco2)c2ncn(Cc3cc4c(cc3Cl)OCO4)c2n1,FZABPMWAXZBSBJ-UHFFFAOYSA-N,C1CC2CCC(CC3CCC4C(C5CCCC5)CCCC34)CC2C1,10.1016/j.bmcl.2005.02.031,15808481,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50165063,50165063,Nc1nc(-c2ccco2)c2ncn(Cc3ccccc3CS(=O)(=O)c3ccccc3)c2n1,LZFWVIFXSFJRRE-UHFFFAOYSA-N,CC(C)(CC1CCCCC1CC1CCC2C(C3CCCC3)CCCC12)C1CCCCC1,10.1016/j.bmcl.2005.02.031,15808481,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50165067,50165067,Nc1nc(-c2ccco2)c2ncn(Cc3cccc4ccccc34)c2n1,KNEBOLCFPUBPIG-UHFFFAOYSA-N,C1CCC2C(C1)CCCC2CC1CCC2C(C3CCCC3)CCCC12,10.1016/j.bmcl.2005.02.031,15808481,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50165068,50165068,Nc1nc(-c2ccco2)c2ncn(CCc3ccccc3)c2n1,LOCNLYLIABVQFH-UHFFFAOYSA-N,C1CCC(CCC2CCC3C(C4CCCC4)CCCC23)CC1,10.1016/j.bmcl.2005.02.031,15808481,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50166735,50166735,Cc1cccc(Nc2nc(-c3cccc(C#N)c3)c(-n3ccnc3C)s2)n1,UOJOKSDSECSZDQ-UHFFFAOYSA-N,C1CCC(CC2CC(C3CCCCC3)C(C3CCCC3)C2)CC1,10.1016/j.bmcl.2005.04.021,15876531,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50166737,50166737,N#Cc1cccc(-c2nc(Nc3cccnc3)sc2-n2cncn2)c1,ZNFMHXOUXUCSJG-UHFFFAOYSA-N,C1CCC(CC2CC(C3CCCCC3)C(C3CCCC3)C2)CC1,10.1016/j.bmcl.2005.04.021,15876531,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50166739,50166739,N#Cc1cccc(-c2nc(Nc3ccccn3)sc2-n2cncn2)c1,SVYGARKLCHDCRO-UHFFFAOYSA-N,C1CCC(CC2CC(C3CCCCC3)C(C3CCCC3)C2)CC1,10.1016/j.bmcl.2005.04.021,15876531,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50166741,50166741,N#Cc1cccc(-c2nc(NC(=O)O)sc2-n2cncn2)c1,ALMKXOHIUFCWIE-UHFFFAOYSA-N,C1CCC(C2CCCC2C2CCCC2)CC1,10.1016/j.bmcl.2005.04.021,15876531,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50166743,50166743,N#Cc1cccc(-c2nc(Nc3cccnc3)sc2-n2ccnc2)c1,PWPMYBIVOMROSC-UHFFFAOYSA-N,C1CCC(CC2CC(C3CCCCC3)C(C3CCCC3)C2)CC1,10.1016/j.bmcl.2005.04.021,15876531,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50166745,50166745,N#Cc1cccc(-c2nc(Nc3ccncc3)sc2-n2cncn2)c1,JTSBHZQGKKYLJJ-UHFFFAOYSA-N,C1CCC(CC2CC(C3CCCCC3)C(C3CCCC3)C2)CC1,10.1016/j.bmcl.2005.04.021,15876531,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50170816,50170816,c1ccc(Oc2nc(NC3CCCCC3)c3[nH]cnc3n2)cc1,OGCQBCHLFMBCCE-UHFFFAOYSA-N,C1CCC(CC2CC3CCCC3C(CC3CCCCC3)C2)CC1,10.1021/jm050221l,16033270,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50170817,50170817,Cn1cnc2c(NC3CCCCC3)nc(Nc3ccccc3)nc21,ZLDPIMAJOWKRLI-UHFFFAOYSA-N,C1CCC(CC2CC3CCCC3C(CC3CCCCC3)C2)CC1,10.1021/jm050221l,16033270,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50170818,50170818,c1ccc(Sc2nc(NC3CCCCC3)c3[nH]cnc3n2)cc1,NFXCEGOWTIZWIH-UHFFFAOYSA-N,C1CCC(CC2CC3CCCC3C(CC3CCCCC3)C2)CC1,10.1021/jm050221l,16033270,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50170821,50170821,c1ccc(Nc2nc(NC3CCCCCCC3)c3[nH]cnc3n2)cc1,MSEVQUIRSAPIPS-UHFFFAOYSA-N,C1CCCC(CC2CC(CC3CCCCC3)CC3CCCC32)CCC1,10.1021/jm050221l,16033270,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50170822,50170822,c1ccc(Nc2nc(NC3CCCCC3)c3[nH]cnc3n2)cc1,FDFMDLSSHFEJOS-UHFFFAOYSA-N,C1CCC(CC2CC3CCCC3C(CC3CCCCC3)C2)CC1,10.1021/jm050221l,16033270,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50170823,50170823,CN(C)c1ccc(Nc2nc(NC3CCCCC3)c3[nH]cnc3n2)cc1,ADHPIOBOQMGIPQ-UHFFFAOYSA-N,C1CCC(CC2CC3CCCC3C(CC3CCCCC3)C2)CC1,10.1021/jm050221l,16033270,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50170826,50170826,Cn1cnc2c(NC3CCCCCC3)nc(Nc3ccccc3)nc21,HXXOYJATCRBRHE-UHFFFAOYSA-N,C1CCC(CC2CC3CCCC3C(CC3CCCCCC3)C2)CC1,10.1021/jm050221l,16033270,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50170827,50170827,c1nc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NC3CC4CCC3C4)c2[nH]1,TYCRGJHWMDJLCO-UHFFFAOYSA-N,C1CCC(C2CCC(CC3CC4CCCC4C(CC4CC5CCC4C5)C3)CC2)CC1,10.1021/jm050221l,16033270,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50170830,50170830,c1ccc(Nc2nc(NC3CCCCCC3)c3[nH]cnc3n2)cc1,YDYCGADXGCIRTH-UHFFFAOYSA-N,C1CCC(CC2CC3CCCC3C(CC3CCCCCC3)C2)CC1,10.1021/jm050221l,16033270,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50171290,50171290,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,HMXDWDSNPRNUKI-UHFFFAOYSA-N,CC(CC1CCCCC1)C1CC(C2CCCCC2)C(C2CCCCC2)C1,10.1124/jpet.104.067884,15131245,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50171749,50171749,Cc1ccc2c(S)c(Cc3ccccc3)cnc2n1,JNNOALSYCGYTDY-UHFFFAOYSA-N,C1CCC(CC2CCC3CCCCC3C2)CC1,10.1016/j.bmcl.2005.06.064,16099648,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50171751,50171751,Cc1ccc2c(O)c(C(=O)NCc3ccc(F)cc3)cnc2n1,QMAMYFKQVIXZAF-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CCC2CCCCC2C1,10.1016/j.bmcl.2005.06.064,16099648,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50171752,50171752,CC(=O)N(C(C)=O)c1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,UINJTCGTOJIYTL-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CCC2CCCCC2C1,10.1016/j.bmcl.2005.06.064,16099648,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50171753,50171753,Cc1ccc2c(O)c(C(=O)NCCc3ccccc3)cnc2n1,NOPDFTZVAJQFFF-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCC2CCCCC2C1,10.1016/j.bmcl.2005.06.064,16099648,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50171754,50171754,Cc1ccc2c(O)c(C(=O)NC3CCC(C)CC3)cnc2n1,LJEDDMCIFWLERA-UHFFFAOYSA-N,CC(CC1CCCCC1)C1CCC2CCCCC2C1,10.1016/j.bmcl.2005.06.064,16099648,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50171755,50171755,Cc1ccc2c(O)c(C(=O)NC(C)c3ccccc3)cnc2n1,MSQYTUVOQBAORZ-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CCC2CCCCC2C1,10.1016/j.bmcl.2005.06.064,16099648,2,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50171756,50171756,Cc1ccc2c(O)c(CC(=O)NC3CCCCC3)cnc2n1,WDOGTDLSUBIDBZ-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CCC2CCCCC2C1,10.1016/j.bmcl.2005.06.064,16099648,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
